Phase_Label,Text,Explanation
5,Sie haben jetzt eine tiefe und eine oberflächliche Naht.,"Der Radiologe führt sowohl eine tiefe als auch eine oberflächliche Naht durch, um den Katheter sicher zu fixieren und die Wunde zu verschließen, was entscheidend für die Stabilität des Katheters und die Heilung des Gewebes ist."
5,"Die Begrüllfäden lösen sich selber auf, das wissen Sie ja, gell?","Der Radiologe erklärt, dass die verwendeten Nähte selbstauflösend sind, was bedeutet, dass sie sich von selbst zersetzen und kein weiterer Eingriff zur Entfernung erforderlich ist."
5,"Das Entfernen machen Sie wahrscheinlich dann selber, oder?","Der Radiologe erklärt, dass die verwendeten Nähte selbstauflösend sind, was bedeutet, dass sie sich von selbst zersetzen und kein weiterer Eingriff zur Entfernung erforderlich ist."
5,Die lösen sich selber auf.,"Der Radiologe erklärt, dass die verwendeten Nähte selbstauflösend sind, was bedeutet, dass sie sich von selbst zersetzen und kein weiterer Eingriff zur Entfernung erforderlich ist."
5,"Das Bild speichern, Röhre weg.","Am Ende der Röntgenaufnahme in der 'Anpassung des Katheters'-Phase müssen die Radiologen ein Röntgenbild speichern, um den erfolgreichen Verlauf der Operation zu dokumentieren."
5,"Okay, gut, dann kann die Röhre wieder weg.","Der Radiologe weist an, ein Röntgenbild zu speichern und anschließend das Röntgengerät ('Röhre') zurückzuziehen oder zu entfernen, nachdem die Bildaufnahme erfolgreich durchgeführt wurde."
5,"Ausatmen, Röhre weg, passt perfekt.","Der Radiologe weist an, ein Röntgenbild zu speichern und anschließend das Röntgengerät ('Röhre') zurückzuziehen oder zu entfernen, nachdem die Bildaufnahme erfolgreich durchgeführt wurde."
5,"Gut, Frau Schubert, ich kann jetzt nicht mit Kontrastmittel kontrollieren bei Ihnen.","Der Radiologe entscheidet, keine Kontrolle mit Kontrastmittel durchzuführen und stattdessen den Katheter einfach durchzuspülen aufgrund spezieller Umstände beim Patienten auf Kontrastmittel zu verzichten."
5,"Ne, Abschlusskontrolle machen wir auch nicht, weil das Kontrastmittel sparen wir uns ja, haben wir gesagt.","Der Radiologe entscheidet, keine Kontrolle mit Kontrastmittel durchzuführen und stattdessen den Katheter einfach durchzuspülen aufgrund spezieller Umstände beim Patienten auf Kontrastmittel zu verzichten."
5,"Wir wollen gar kein Kontrastmittel geben, wir spülen jetzt einfach nur durch.","Der Radiologe entscheidet, keine Kontrolle mit Kontrastmittel durchzuführen und stattdessen den Katheter einfach durchzuspülen aufgrund spezieller Umstände beim Patienten auf Kontrastmittel zu verzichten."
5,"immer ein ähnliches System, aber von den Längen muss man immer ein bisschen gucken.","Der Radiologe betont die Wichtigkeit, die richtige Länge des Kathetersystems durch Erfahrung und Gefühl festzulegen."
5,"Und ich sage es wie es ist, da musst du einfach ein Gefühl dafür entwickeln, für die Länge. Ich kann dir das teilweise gar nicht so richtig erklären.","Der Radiologe betont die Wichtigkeit, die richtige Länge des Kathetersystems durch Erfahrung und Gefühl festzulegen."
5,"Sonst stimmt die Länge nicht, weißt du, weil sonst haben wir fälschlicherweise die falsche Länge wieder.","Der Radiologe betont die Wichtigkeit, die richtige Länge des Kathetersystems durch Erfahrung und Gefühl festzulegen."
5,Der soll dann einfach eine Wundkontrolle machen.,Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Man soll einfach mal auf die Wunde drauf schauen, ob alles okay ist und wenn das dann passt.",Der Radiologe bespricht mit dem Patienten den Heilungsprozess und seine Aufgaben nach der Operation.
5,"Okay, weiteratmen, genau, ganz normal weiteratmen.","Die Radiologen weisen den Patienten an, wieder normal zu atmen. Dies markiert das Ende der Atemkommandos und der Durchleuchtung, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Und wir atmen ganz normal weiter.,"Die Radiologen weisen den Patienten an, wieder normal zu atmen. Dies markiert das Ende der Atemkommandos und der Durchleuchtung, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
5,Wir bekommen gleich nochmal einen Atemkommando.,"Der Radiologe plant, dem Patienten ein weiteres Atemkommando zu geben, um die Atembewegungen während des Eingriffs zu koordinieren und für eine Bildaufnahme zu optimieren."
5,"Also wenn Sie wünschen, können wir natürlich auch ein Pflaster drauf tun.","Der Radiologe bietet an, ein Pflaster auf die Wunde zu legen bzw. zu erneuern und weist darauf hin, dass ein neues Pflaster notwendig ist, falls sich die Wunde rötet oder das Pflaster nicht mehr sauber ist."
5,Gucken Sie mal und machen ein neues Pflaster drauf.,"Der Radiologe bietet an, ein Pflaster auf die Wunde zu legen bzw. zu erneuern und weist darauf hin, dass ein neues Pflaster notwendig ist, falls sich die Wunde rötet oder das Pflaster nicht mehr sauber ist."
5,"Und wenn es rot ist, gescheit rot, dann machen Sie eh ein neues Pflaster drauf.","Der Radiologe bietet an, ein Pflaster auf die Wunde zu legen bzw. zu erneuern und weist darauf hin, dass ein neues Pflaster notwendig ist, falls sich die Wunde rötet oder das Pflaster nicht mehr sauber ist."
6,"Also ich sage gleich einatmen, Luft anhalten und dann angehalten lassen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Entschuldigung, nochmal von vorne. Also ich sage gleich einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Und die Luft anhalten. Nicht atmen, nicht bewegen, bitte.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Und ausatmen und nicht atmen, nicht bewegen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Und die Luft dann halt nicht atmen, nicht bewegen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Tief einatmen, Luft anhalten, nicht atmen, nicht bewegen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Luft anhalten, nicht atmen, nicht bewegen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Tief einatmen, Luft enthalten, nicht atmen bitte.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Dann bitte mal ganz tief einatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Bitte mal tief einatmen.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Schaub jetzt ganz wichtig, ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Ganz tief einatmen und dann machen wir das Bild.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Also beim tiefen Einatmen soll das Bild dann gemacht werden.,"Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"So, jetzt bitte ganz tief einatmen.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"So, Sie bekommen gleich nochmal ein Atemkommando, Herr Schubert.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Herr Schubert, Sie bekommen jetzt ein Atemkommando.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"So Herr Schubert, bitte tief einatmen und dann die Luft gut anhalten.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"Frau Schubert, bitte nochmal ganz tief einatmen und die Luft anhalten.","Die Radiologen weisen den Patienten an, die Atmung zu steuern, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Und weiter atmen. Sehr gut. Wunderbar.,"Die Radiologen weisen den Patienten an, wieder normal zu atmen. Dies markiert das Ende der Atemkommandos und der Kontrolle des Katheters, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,"weiter atmen, super, rühre weg.","Die Radiologen weisen den Patienten an, wieder normal zu atmen. Dies markiert das Ende der Atemkommandos und der Kontrolle des Katheters, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
6,Weiteratmen. Sehr gut gemacht. Super.,"Die Radiologen weisen den Patienten an, wieder normal zu atmen. Dies markiert das Ende der Atemkommandos und der Kontrolle des Katheters, um während der Röntgenbildgebung eine stabile und klare Sicht auf der Position des Katheters und Vene zu gewährleisten."
7,"Ja, so Pflasterchen, die klebt man jetzt da drauf.","Der Radiologe bringt abschließend Pflaster auf die Einstichstelle der Haut auf, um die Wunde zu schützen und den Verband zu sichern. Dies dient dazu, den Heilungsprozess zu unterstützen und Infektionen zu verhindern."
7,haben sie dann hier relativ schnell Pflaster drauf.,"Der Radiologe bringt abschließend Pflaster auf die Einstichstelle der Haut auf, um die Wunde zu schützen und den Verband zu sichern. Dies dient dazu, den Heilungsprozess zu unterstützen und Infektionen zu verhindern."
7,Sie kriegen ein Ersatzplaster mit.,"Der Radiologe bringt abschließend Pflaster auf die Einstichstelle der Haut auf, um die Wunde zu schützen und den Verband zu sichern. Dies dient dazu, den Heilungsprozess zu unterstützen und Infektionen zu verhindern."
7,"Neues Pflaster draufkleben, fertig.","Der Radiologe bringt abschließend Pflaster auf die Einstichstelle der Haut auf, um die Wunde zu schützen und den Verband zu sichern. Dies dient dazu, den Heilungsprozess zu unterstützen und Infektionen zu verhindern."
7,Sie kriegen ein Pflaster drauf.,"Der Radiologe bringt abschließend Pflaster auf die Einstichstelle der Haut auf, um die Wunde zu schützen und den Verband zu sichern. Dies dient dazu, den Heilungsprozess zu unterstützen und Infektionen zu verhindern."
7,"Die Fäden können nach acht Tagen gezogen werden, also frühestens nach acht Tagen.","Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
7,"Das muss acht Tage oder bis die Fäden gezogen werden, muss das Pflaster drauf bleiben.","Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
7,"Das muss, wie gesagt, bis die Fäden gezogen werden, drauf bleiben.","Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
7,"Ich biete jetzt nur, bis die Fäden drin sind, also mit der Fahrt nach sieben bis zehn Tagen.","Der Radiologe informiert darüber, dass die Fixierungsfäden des Katheters in acht bis zehn Tagen entfernt werden müssen, was entscheidend für die Heilung des Patienten ist."
7,"drauf duschen, aber wenn sie so ein bisschen daneben duschen und da spritzt man ein bisschen was hin, dann perlt es da ab und da wird nichts nass.","Der Radiologe erklärt, dass das verwendete Pflaster wasserabweisend ist und das Duschen nach dem Eingriff ermöglicht, solange das Wasser nur in geringem Maße auf das Pflaster trifft. Dies dient dazu, die Hygiene zu wahren und das Pflaster vor Feuchtigkeit zu schützen, um die darunterliegende Wunde trocken zu halten."
7,"Duschen bis unten drunter und wenn so ein kleiner Spritzer da hinkommt, dafür habe ich hier ein Spezialpflaster.","Der Radiologe erklärt, dass das verwendete Pflaster wasserabweisend ist und das Duschen nach dem Eingriff ermöglicht, solange das Wasser nur in geringem Maße auf das Pflaster trifft. Dies dient dazu, die Hygiene zu wahren und das Pflaster vor Feuchtigkeit zu schützen, um die darunterliegende Wunde trocken zu halten."
7,"Duschen, ja, aber wenn es ein bisschen hinspritzt, dafür ist es ja gemacht auch.","Der Radiologe erklärt, dass das verwendete Pflaster wasserabweisend ist und das Duschen nach dem Eingriff ermöglicht, solange das Wasser nur in geringem Maße auf das Pflaster trifft. Dies dient dazu, die Hygiene zu wahren und das Pflaster vor Feuchtigkeit zu schützen, um die darunterliegende Wunde trocken zu halten."
7,Könnt ihr den Tisch runter machen ein bisschen bitte?,"Der Radiologe bittet darum, den Operationstisch abzusenken, um möglicherweise eine bessere Zugänglichkeit für den Patient gewährleisten."
7,den Tisch ein bisschen runter machen.,"Der Radiologe bittet darum, den Operationstisch abzusenken, um möglicherweise eine bessere Zugänglichkeit für den Patient gewährleisten."
7,"den Tisch nochmal runter stellen, bitte.","Der Radiologe bittet darum, den Operationstisch abzusenken, um möglicherweise eine bessere Zugänglichkeit für den Patient gewährleisten."
7,Das sieht man kurz an der Haut. Ich mache das Tuch wieder weg.,"Der Radiologe entfernt das Operationstuch, was das beinahe Ende des Eingriffs markiert."
7,Ich ziehe es mal kurz an der Haut. Achtung.,"Der Radiologe entfernt das Operationstuch, was das beinahe Ende des Eingriffs markiert."
7,"Bleiben Sie nur kurz liegen, mein Kollege hilft Ihnen gleich runter.","Der Patient wird vom Operationstisch entfernt. Der Radiologe weist ihn an, bis dahin zu warten."
7,"Kollege, nehmen Sie ein mit zum Röntgen. Sie dürfen nur kurz liegen bleiben. Einmal.","Der Radiologe weist darauf hin, dass der Patient kurz liegen bleiben soll, um anschließend von einem Kollegen zum Röntgen gebracht zu werden, wo überprüft wird, ob die Lunge intakt ist. Dies ist ein wichtiger Schritt nach der Platzierung eines Portkatheters, da es sicherstellen soll, dass keine Verletzung, wie etwa ein Pneumothorax, aufgetreten ist."
7,"Da wird immer geguckt, ob die Lunge, ob da alles in Ordnung ist.","Der Radiologe weist darauf hin, dass der Patient kurz liegen bleiben soll, um anschließend von einem Kollegen zum Röntgen gebracht zu werden, wo überprüft wird, ob die Lunge intakt ist. Dies ist ein wichtiger Schritt nach der Platzierung eines Portkatheters, da es sicherstellen soll, dass keine Verletzung, wie etwa ein Pneumothorax, aufgetreten ist."
7,"Da schaue ich einmal, ob die Lunge verletzt wurde, weil das ist die häufigste.","Der Radiologe weist darauf hin, dass der Patient kurz liegen bleiben soll, um anschließend von einem Kollegen zum Röntgen gebracht zu werden, wo überprüft wird, ob die Lunge intakt ist. Dies ist ein wichtiger Schritt nach der Platzierung eines Portkatheters, da es sicherstellen soll, dass keine Verletzung, wie etwa ein Pneumothorax, aufgetreten ist."
7,Wenn der Port irgendwann Probleme machen sollte.,"Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,wenn sie sonst irgendwann mal Probleme mit dem Fort haben.,"Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,"erwärmt ist, überrötet, eine Schwellung sich bildet oder Sie Fieber bekommen.","Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,"wenn sie das Gefühl haben, es hat sich infiziert oder dass es weh tut, rot wird, irgendwas.","Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,"Denken Sie jederzeit daran, das dem Hausarzt zu zeigen, weil das kann eine Infektion sein, müssen wir den Port eventuell entfernen.","Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,"oder irgendwas da oben dick wird, eine Rötung entsteht, unbedingt an den Port denken.","Der Radiologe informiert den Patienten über potenzielle Anzeichen einer Infektion oder Komplikationen im Zusammenhang mit dem Port. Sollte der Patient diese Symptome bemerken, wird geraten, einen Arzt aufzusuchen, da dies auf eine Infektion hindeuten könnte, die möglicherweise eine Entfernung des Ports erfordert."
7,"wichtig ist, dass das Pflaster trocken bleibt, dass die Wunde trocken bleibt.","Der Radiologe betont die Wichtigkeit, das Pflaster trocken zu halten."
7,"Schmerzen kriegen, nehmt einfach ein bisschen Schmerzmittel.","Der Radiologe rät dem Patienten, bei auftretenden Schmerzen nach dem Eingriff ein Schmerzmittel einzunehmen."
7,"solange die Fäden noch drin sind, danach können Sie quasi alles damit machen, auch mit dem Port, auch das gleiche dafür.","Der Radiologe erklärt, dass während der Fädenentfernung bestimmte Aktivitäten möglicherweise eingeschränkt sind, aber nach der Entfernung der Fäden normale Aktivitäten, einschließlich der Nutzung des Ports, wieder aufgenommen werden können."
7,"Alles Gute für die Therapie dann, ja?","Der Radiologe wünscht dem Patienten alles Gute für die bevorstehende Therapie, was eine freundliche Abschlussbemerkung ist, die auf Empathie und Unterstützung für den weiteren Behandlungsverlauf hinweist."
7,Die ist zum Spritzwasserschutz. Die ist nicht komplett wasserdicht.,"Der Radiologe erklärt, dass das verwendete Pflaster als Spritzwasserschutz dient, aber nicht vollständig wasserdicht ist. "
7,Das ist ein Spritzschutz fürs Waschen.,"Der Radiologe erklärt, dass das verwendete Pflaster als Spritzwasserschutz dient, aber nicht vollständig wasserdicht ist. "
